Year,Mileage_Km,Engine_CC,Power_BHP,Condition,Previous_Owners,Accidents_Reported,Service_Score,Brand_Honda,Brand_Hyundai,Brand_Kia,Brand_Mahindra,Brand_Maruti,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,City_Ahmedabad,City_Bengaluru,City_Chandigarh,City_Delhi,City_Hyderabad,City_Jaipur,City_Kochi,City_Lucknow,City_Mumbai,City_Pune,Seller_Type_Certified Dealer,Seller_Type_Dealer,Seller_Type_Individual,Resale_Price_Lakh
0.545454545454561,0.24134944564673116,0.34931852599697116,0.5914439279488668,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.44
0.636363636363626,0.14503087859101074,0.35739525492175667,0.5769174898314933,1.0,0.6666666666666667,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.39
0.9090909090909065,0.08164756499332713,0.5729429581019687,0.5403108657757119,0.5,0.6666666666666667,0.0,0.5813953488372092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.97
0.36363636363637397,0.51251082595306,0.3806158505805149,0.6634950610110402,0.5,0.0,0.5,0.023255813953488413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.72
0.545454545454561,0.23728053491848927,0.5482079757698133,0.8715136548518303,1.0,0.0,0.0,0.2325581395348837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.84
0.18181818181818699,0.5796306603885094,0.28672387682988393,0.4827861708309123,0.5,0.0,0.5,0.16279069767441845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2
0.2727272727272805,0.4659934338669481,0.2877334679454821,0.4769755955839628,0.75,0.0,0.0,0.8372093023255811,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.35
0.818181818181813,0.18735328102490706,0.45683997980817764,0.3764526438117373,0.5,0.6666666666666667,0.0,0.5116279069767442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.85
0.45454545454546746,0.5266889740399198,0.0181726400807673,0.3973707147007555,0.75,0.3333333333333333,0.0,0.5581395348837208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.65
0.0,0.6210418560536867,0.4820797576981322,0.5897007553747822,0.5,0.0,0.0,0.37209302325581395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2
0.9090909090909065,0.12159739131244578,0.0,0.4897588611272516,0.25,0.0,0.0,0.41860465116279055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.89
0.9090909090909065,0.23739515212210172,0.18626956082786472,0.2584979662986637,0.75,0.6666666666666667,0.5,0.046511627906976605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.43
0.45454545454546746,0.4559873519915814,0.16961130742049468,0.19748692620569447,0.5,0.3333333333333333,0.0,0.627906976744186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.62
0.9090909090909065,0.16676230039593082,0.6643109540636043,0.5658773968622894,1.0,0.3333333333333333,0.0,0.5348837209302324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.81
0.45454545454546746,0.5301790678899188,0.2554265522463402,0.0888291690877398,0.5,0.3333333333333333,0.0,0.16279069767441845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.42
0.636363636363626,0.26415826916560825,0.3750630994447249,0.41189715281812905,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.93
0.2727272727272805,0.6653585978304396,0.6653205451792024,0.3654125508425334,0.5,0.0,0.0,0.13953488372093026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.17
0.18181818181818699,0.6243944092593509,0.6022211004543161,0.3642504357931435,0.75,0.3333333333333333,0.0,0.3023255813953487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.34
1.0,0.18692919737154098,0.5673902069661787,0.6495496804183614,0.5,1.0,0.0,0.18604651162790686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.55
0.636363636363626,0.2959358888671594,0.0,0.36947995351539803,0.75,0.3333333333333333,0.0,0.13953488372093026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.87
0.18181818181818699,0.6428993567825805,0.2256436143361938,0.9214846019755956,0.5,0.0,0.0,0.5348837209302324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.77
0.0,0.8633942022320268,0.2958101968702675,0.3950464846019756,0.25,0.3333333333333333,0.0,0.9069767441860463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2
0.36363636363637397,0.5817166934942559,0.5285209490156486,0.5548373038930854,0.5,0.0,0.0,0.6046511627906976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.96
0.0,0.70154897987107,0.42150429076224133,0.6344421847762929,0.5,0.0,0.0,0.18604651162790686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2
0.7272727272727195,0.18883184295150762,0.2609793033821302,0.579822777454968,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7
1.0,0.057927534705731074,0.0,0.4020191748983149,0.75,0.6666666666666667,0.0,0.6744186046511627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.72
1.0,0.1417700191482366,0.5507319535588087,0.4885967460778617,0.75,0.0,0.0,0.8837209302325579,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.06
0.36363636363637397,0.4236194536914262,0.4598687531549723,0.748329459616502,1.0,0.0,0.5,0.5813953488372092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.34
0.45454545454546746,0.20370342512022271,0.5285209490156486,0.3828442765833819,0.0,0.0,0.0,0.7209302325581395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6
0.0,0.6597480857136103,0.19636547198384652,0.42584253341080763,0.5,0.6666666666666667,0.0,0.13953488372093026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2
0.545454545454561,0.19398388625388716,0.07521453811206463,0.4229372457873329,0.5,0.0,0.0,0.6511627906976742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.28
0.09090909090909349,0.8139941874750618,0.1352852094901565,0.36483149331783854,1.0,0.6666666666666667,0.0,0.44186046511627897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.22
0.36363636363637397,0.6420855746369322,0.11408379606259467,0.41770772806507855,0.25,0.3333333333333333,0.0,0.9767441860465116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.66
0.9090909090909065,0.14400505461867932,0.6703685007571933,0.6135241138872749,0.75,0.0,0.0,0.5348837209302324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.11
0.636363636363626,0.47575308875454797,0.5764765270065624,0.494988378849506,0.75,0.0,0.0,0.5348837209302324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.93
0.36363636363637397,0.41777970716737195,0.3296314992428066,0.7465862870424174,0.0,0.0,0.5,0.34883720930232553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.96
0.36363636363637397,0.4308174140782879,0.6340232205956586,0.4287478210342824,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.03
0.2727272727272805,0.36386950544825714,0.2564361433619384,0.6094567112144103,0.5,0.3333333333333333,0.0,0.18604651162790686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.92
0.9090909090909065,0.34542759738701434,0.658253407370015,0.7855171411969786,0.25,0.3333333333333333,0.0,0.37209302325581395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.44
0.36363636363637397,0.4011659435037476,0.6027258960121151,0.6791836141778038,0.75,0.3333333333333333,0.5,0.44186046511627897,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.46
0.18181818181818699,0.5631200522081363,0.0681474003028773,0.4490848343986054,0.5,0.6666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.87
0.9090909090909065,0.2588285691976294,0.5270065623422513,0.5054474142940151,0.5,0.0,0.0,0.046511627906976605,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.95
0.545454545454561,0.3869763336965266,0.43816254416961126,0.633280069726903,0.75,0.0,0.0,0.06976744186046502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.24
0.9090909090909065,0.023496526740551783,0.5512367491166077,0.7134660081348052,0.75,0.0,0.0,0.09302325581395343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.3
0.636363636363626,0.29050303341592937,0.4331145885916204,0.4479227193492156,1.0,0.6666666666666667,0.0,0.627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.92
0.545454545454561,0.4915186851114402,0.36244321049974754,0.40027600232423016,0.75,0.3333333333333333,0.0,0.7209302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.18
0.45454545454546746,0.3626029853483396,0.3942453306410903,0.6263073794305636,0.75,0.0,0.0,0.6976744186046511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.51
0.818181818181813,0.2906806900815287,0.26552246340232205,0.5037042417199302,0.75,0.0,0.0,0.5348837209302324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.56
0.45454545454546746,0.3519837014336463,0.2604745078243312,0.37064206856478793,1.0,1.0,0.5,0.8837209302325579,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.69
1.0,0.2420772648896702,0.43109540636042404,0.5188117373619987,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.62
0.09090909090909349,1.0,1.0,0.04699302730970373,0.5,0.3333333333333333,0.5,0.9534883720930232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.5
0.636363636363626,0.2830643769014815,0.4477536597677941,0.8064352120859966,0.75,0.6666666666666667,0.5,0.13953488372093026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.59
0.2727272727272805,0.6656279482589289,0.6824835941443714,0.6774404416037187,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.71
0.18181818181818699,0.6263314400004012,0.28571428571428575,0.6664003486345149,0.75,0.0,0.0,0.627906976744186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.29
0.9090909090909065,0.07053542710310032,0.3982836951034831,0.2974288204532249,0.75,0.0,0.0,0.9767441860465116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.31
0.818181818181813,0.4726813476977344,0.2110045431600202,0.5774985473561882,0.0,0.0,0.0,0.8372093023255811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.59
0.545454545454561,0.45971814196916655,0.2821807168096921,0.48220511330621735,0.5,0.3333333333333333,0.0,0.41860465116279055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.83
0.09090909090909349,0.5820376216643708,0.6340232205956586,0.5252033701336434,0.25,0.0,0.0,0.3255813953488371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2
0.2727272727272805,0.6255463121556559,0.1867743563856638,0.3845874491574666,0.0,0.3333333333333333,0.0,0.6976744186046511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.71
0.09090909090909349,0.5651659692926184,0.036850075719333686,0.5449593259732712,0.5,0.0,0.0,0.7209302325581395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67
